departure_id,departure_city,departure_name,departure_latitude,departure_longitude,destination_id,destination_city,destination_name,destination_latitude,destination_longitude,distance,new_dep_latitude,new_dep_longitude,new_dest_latitude,new_dest_longitude,new_distance,color,emissions
7400006.0,Hassleholm,Hassleholm Central,56.158517,13.763923,7400002.0,Stockholm,Stockholm Central,59.33001,18.05763,434.8896258232364,56.15905,13.76638,59.32938,18.06871,435.0843322353745,#3333FF,15344.936296489162
8002549.0,Hamburg,Hamburg Hbf,53.553533,10.00636,7400002.0,Stockholm,Stockholm Central,59.33001,18.05763,809.6780924617881,53.57532,10.01534,59.32938,18.06871,807.70376371309,#3333FF,7805.717468899542
1000093.0,Turku,Turku satama/Ã…bo hamn,60.43473,22.223249,1000038.0,Tampere,Tampere/Tammerfors,61.499332,23.773385,144.94346248116554,60.45148,22.26869,61.49911,23.78712,142.40338042708953,#3333FF,5726.124793616751
1000038.0,Tampere,Tampere/Tammerfors,61.499332,23.773385,1000094.0,Helsinki,Helsinki,60.171742,24.941443,160.6117937917965,61.49911,23.78712,60.16952,24.93545,160.399617857883,#3333FF,905.2539775743712
8002549.0,Hamburg,Hamburg Hbf,53.553533,10.00636,8000085.0,Dusseldorf,Dusseldorf Hbf,51.219708,6.794011,338.85851712318805,53.57532,10.01534,51.22172,6.77616,341.6734873116495,#3333FF,1914.1029574751535
8000085.0,Dusseldorf,Dusseldorf Hbf,51.219708,6.794011,8500010.0,Basel,Basel SBB,47.547408,7.589548,412.3746963491748,51.22172,6.77616,51.14741,4.30129,172.68433695407688,#3333FF,4999.986495186046
7400006.0,Hassleholm,Hassleholm Central,56.158517,13.763923,7400115.0,Lund,Lund Central,55.705523,13.186582,61.890199397365,56.15905,13.76638,55.70584,13.19321,61.75897648418308,#3333FF,73.06018493066617
7400115.0,Lund,Lund Central,55.705523,13.186582,8601309.0,Copenhagen,Koebenhavn H,55.672722,12.564618,39.15399373575443,55.70584,13.19321,55.67594,12.56553,39.480475140245325,#3333FF,86.95884261672934
8500010.0,Basel,Basel SBB,47.547408,7.589548,8505004.0,Arth,Arth-Goldau,47.049046,8.549443,91.16134784701804,51.14741,4.30129,47.06337,8.52349,548.1552843564656,#3333FF,242.05164759622656
8505004.0,Arth,Arth-Goldau,47.049046,8.549443,8505213.0,Bellinzona,Bellinzona,46.19543,9.029521,101.75195996249776,47.06337,8.52349,46.19278,9.01703,103.88189763630312,#3333FF,243.0015350958076
8505213.0,Bellinzona,Bellinzona,46.19543,9.029521,8505307.0,Chiasso,Chiasso,45.832167,9.031453,40.39327816604808,46.19278,9.01703,45.83203,9.03119,40.12847150000949,#3333FF,310.9100092930812
8505307.0,Chiasso,Chiasso,45.832167,9.031453,8300046.0,Milan,Milano Centrale,45.487143,9.204828,40.66220351128641,45.83203,9.03119,45.46427,9.18951,42.70469037359005,#3333FF,4741.486619442572
1000094.0,Helsinki,Helsinki,60.171742,24.941443,1000029.0,Kouvola,Kouvola,60.865943,26.704956,123.57195024257148,60.16952,24.93545,60.86667,26.7,123.82298864276024,#3333FF,430.8200951765239
1000029.0,Kouvola,Kouvola,60.865943,26.704956,1000016.0,Joensuu,Joensuu,62.59962,29.776426,251.58741636713577,60.86667,26.7,62.60118,29.76316,251.37382801247261,#3333FF,3549.420666460122
1000094.0,Helsinki,Helsinki,60.171742,24.941443,1000017.0,Jyvaskyla,Jyvaskyla,62.241733,25.755084,234.2562403867568,60.16952,24.93545,62.24147,25.72088,234.1948075099184,#3333FF,1102.487509965649
1000094.0,Helsinki,Helsinki,60.171742,24.941443,1000083.0,Kajaani,Kajaani/Kajana,64.219818,27.738572,472.8153480924487,60.16952,24.93545,64.22728,27.72846,473.7712080408291,#3333FF,3910.851327013475
1000094.0,Helsinki,Helsinki,60.171742,24.941443,1000020.0,Kemi,Kemi,65.736676,24.574279,619.0680896327934,60.16952,24.93545,65.73641,24.56371,619.2924224091136,#3333FF,4298.592862153838
8002549.0,Hamburg,Hamburg Hbf,53.553533,10.00636,8010066.0,Butzow,Butzow,53.837394,11.99855,134.8972767891107,53.57532,10.01534,53.84832,11.98256,132.96997811966958,#3333FF,2010.474948904553
1000094.0,Helsinki,Helsinki,60.171742,24.941443,1000030.0,Kuopio,Kuopio,62.89719,27.681895,335.99127118907643,60.16952,24.93545,62.89238,27.67703,335.76478022599593,#3333FF,4287.346069389202
8000013.0,Augsburg,Augsburg Hbf,48.365247,10.885595,7900003.0,Ljubljana,Ljubljana,46.058687,14.51294,375.2197142973227,48.37154,10.89851,46.05108,14.50513,375.1423886896193,#3333FF,4588.4841410980325
7400002.0,Stockholm,Stockholm Central,59.33001,18.05763,7400403.0,Katrineholm,Katrineholm Central,58.996672,16.207713,111.76152451176324,59.32938,18.06871,58.99587,16.20721,112.3929122807482,#3333FF,17975.745170263493
7400403.0,Katrineholm,Katrineholm Central,58.996672,16.207713,7400007.0,Norrkaping,Norrkaping Central,58.596562,16.183676,44.51174500381317,58.99587,16.20721,58.59419,16.1826,44.687273938490975,#3333FF,16322.058170130967
1000094.0,Helsinki,Helsinki,60.171742,24.941443,1000069.0,Oulu,Oulu/Uleaborg,65.011327,25.484185,538.8487291539479,60.16952,24.93545,65.01236,25.46816,539.1841892192753,#3333FF,20307.41282601879
8098160.0,Berlin,Berlin Hbf (tief),52.52585,13.368892,5400014.0,Prague,Praha hl.n.,50.083058,14.436038,281.56578301921024,52.52437,13.41053,50.08804,14.42076,279.85393317565104,#3333FF,4301.1931116792175
1000094.0,Helsinki,Helsinki,60.171742,24.941443,1000086.0,Rovaniemi,Rovaniemi,66.498089,25.705365,704.4762908149094,60.16952,24.93545,66.5,25.71667,704.9817743531577,#3333FF,6481.808443452027
1000029.0,Kouvola,Kouvola,60.865943,26.704956,1000097.0,Parikkala,Parikkala,61.558499,29.502804,168.432553085293,60.86667,26.7,61.55,29.5,168.08548011257014,#3333FF,1346.0432426993336
1000097.0,Parikkala,Parikkala,61.558499,29.502804,1000088.0,Savonlinna,Savonlinna/Nyslott,61.868995,28.887501,47.36204849919135,61.55,29.5,61.8699,28.87999,48.299762769787534,#3333FF,12917.724996835976
1000094.0,Helsinki,Helsinki,60.171742,24.941443,1000166.0,Kupittaa,Kupittaa,60.450425,22.297095,148.88366868594096,60.16952,24.93545,60.440331572,22.289332176,148.82637319797252,#3333FF,17896.84552573554
1000166.0,Kupittaa,Kupittaa,60.450425,22.297095,1000093.0,Turku,Turku satama/Ã…bo hamn,60.43473,22.223249,4.410564901294997,60.440331572,22.289332176,60.45148,22.26869,1.6788352304003518,#3333FF,15169.61110081452
1000094.0,Helsinki,Helsinki,60.171742,24.941443,1000046.0,Vaasa,Vaasa,63.097578,21.621736,369.4839787509352,60.16952,24.93545,63.096,21.61577,369.5514271251796,#3333FF,8052.453321944031
1000016.0,Joensuu,Joensuu,62.59962,29.776426,1000094.0,Helsinki,Helsinki,60.171742,24.941443,372.87492415026094,62.60118,29.76316,60.16952,24.93545,372.9145041819202,#3333FF,12843.452397716488
1000017.0,Jyvaskyla,Jyvaskyla,62.241733,25.755084,1000038.0,Tampere,Tampere/Tammerfors,61.499332,23.773385,132.68461170867573,62.24147,25.72088,61.49911,23.78712,130.7245427466389,#3333FF,18041.78071702453
1000017.0,Jyvaskyla,Jyvaskyla,62.241733,25.755084,1000089.0,Seina Jok,Seina Jok,62.791954,22.844053,161.40540345987063,62.24147,25.72088,62.79446,22.82822,160.64607544654322,#3333FF,9675.347128351292
1000089.0,Seina Jok,Seina Jok,62.791954,22.844053,1000020.0,Kemi,Kemi,65.736676,24.574279,337.89491751365205,62.79446,22.82822,65.73641,24.56371,337.65823231132305,#3333FF,3463.15348230249
1000083.0,Kajaani,Kajaani/Kajana,64.219818,27.738572,1000069.0,Oulu,Oulu/Uleaborg,65.011327,25.484185,138.88983931536137,64.22728,27.72846,65.01236,25.46816,138.64383077551426,#3333FF,7647.977921746433
1000069.0,Oulu,Oulu/Uleaborg,65.011327,25.484185,1000038.0,Tampere,Tampere/Tammerfors,61.499332,23.773385,399.7518714097408,65.01236,25.46816,61.49911,23.78712,399.573077645101,#3333FF,12479.696780506072
1000020.0,Kemi,Kemi,65.736676,24.574279,1000237.0,Tikkurila,Tikkurila,60.292979,25.044837,605.7725333908553,65.73641,24.56371,60.29349,25.03758,605.6927093142363,#3333FF,17643.933069077644
1000237.0,Tikkurila,Tikkurila,60.292979,25.044837,1000094.0,Helsinki,Helsinki,60.171742,24.941443,14.639572022295456,60.29349,25.03758,60.16952,24.93545,14.893385317957852,#3333FF,842.9463132442896
8000058.0,Bochen,Bochen,53.475291,10.622939,8000199.0,Kiel,Kiel Hbf,54.314901,10.131778,98.75092747281757,53.48008,10.6176,48.57297,7.81523,579.6598551157465,#3333FF,17743.199639623264
8071199.0,Kiel,Kiel Hbf KaistraÃŸe,54.31509,10.133162,8000103.0,Flensburg,Flensburg,54.774079,9.436175,68.01300319139594,48.57297,7.81523,54.78431,9.43961,699.640110075215,#3333FF,2282.8168314742943
7900003.0,Ljubljana,Ljubljana,46.058687,14.51294,8100002.0,Salzburg,Salzburg Hbf,47.813848,13.045514,224.7174124815631,46.05108,14.50513,47.79941,13.04399,223.8325962745557,#3333FF,10571.042226073656
7100017.0,Madrid city,Madrid-Chamartin,40.472151,-3.68235,7108223.0,Vigo,Vigo Urzaiz,42.235287,-8.710943,463.1530731486227,40.4165,-3.70256,13.90401,120.64875,NA,#3333FF,2496.5136706082067
7100049.0,Madrid city,Madrid-Puerta de Atocha,40.405964,-3.689757,7103216.0,Valencia,Valencia Joaquin Sorolla,39.458015,-0.381763,301.0841103441353,40.4165,-3.70256,39.46975,-0.37739,302.366423755444,#3333FF,4661.349366925292
7400007.0,Norrkaping,Norrkaping Central,58.596562,16.183676,7400002.0,Stockholm,Stockholm Central,59.33001,18.05763,134.87551930495155,58.59419,16.1826,59.32938,18.06871,135.55161963030966,#3333FF,9990.63303356043
1000069.0,Oulu,Oulu/Uleaborg,65.011327,25.484185,1000237.0,Tikkurila,Tikkurila,60.292979,25.044837,525.1328338074421,65.01236,25.46816,60.29349,25.03758,525.1719824524992,#3333FF,11967.84077630524
7100080.0,Pamplona,Pamplona,42.825123,-1.66189,7100049.0,Madrid city,Madrid-Puerta de Atocha,40.405964,-3.689757,317.4326352042372,18.46639,121.34111,40.4165,-3.70256,NA,#3333FF,16957.240403323325
1000086.0,Rovaniemi,Rovaniemi,66.498089,25.705365,1000038.0,Tampere,Tampere/Tammerfors,61.499332,23.773385,563.6899294113206,66.5,25.71667,61.49911,23.78712,563.9036758943209,#3333FF,5555.353929749424
1000097.0,Parikkala,Parikkala,61.558499,29.502804,1000094.0,Helsinki,Helsinki,60.171742,24.941443,291.0333355193586,61.55,29.5,60.16952,24.93545,290.84635140762646,#3333FF,21025.83604656305
8100002.0,Salzburg,Salzburg Hbf,47.813848,13.045514,8100014.0,Wels,Wels Hbf,48.166082,14.02657,82.85006198265296,47.79941,13.04399,48.16667,14.03333,84.2000346264665,#3333FF,1822.9978308326397
8100014.0,Wels,Wels Hbf,48.166082,14.02657,8098160.0,Berlin,Berlin Hbf (tief),52.52585,13.368892,487.0193778041295,48.16667,14.03333,52.52437,13.41053,486.56009554467187,#3333FF,15317.627234070658
7108223.0,Vigo,Vigo Urzaiz,42.235287,-8.710943,7100028.0,Santiago,Santiago de Compostela,42.870518,-8.544687,71.93525587814723,13.90401,120.64875,17.33462,-98.01147,NA,#3333FF,2997.9828909857256
7100028.0,Santiago,Santiago de Compostela,42.870518,-8.544687,7100022.0,Ourense,Ourense,42.350627,-7.872744,79.78502820249514,17.33462,-98.01147,42.33669,-7.86407,NA,#3333FF,2982.899285230897
7100022.0,Ourense,Ourense,42.350627,-7.872744,7100017.0,Madrid city,Madrid-Chamartin,40.472151,-3.68235,407.0466788996053,42.33669,-7.86407,40.4165,-3.70256,407.55011824400077,#3333FF,9757.48898495451
8300001.0,Torino,Torino Porta Nuova,45.061001,7.677714,8300261.0,Rome,Roma Ostiense,41.872275,12.484902,525.3964818499234,45.07049,7.68682,41.89193,12.51133,525.5985972435619,#3333FF,15521.044937336716
8300186.0,Ancona,Ancona,43.607598,13.497798,8300263.0,Rome,Roma Termini,41.900492,12.502791,206.47111993122016,43.5942,13.50337,41.89193,12.51133,205.8871245634237,#3333FF,9770.972240531244
5300087.0,Baia,Baia Mare,47.647179,23.552412,5300027.0,Cluj-Napoca,Cluj Napoca,46.784197,23.586616,95.99398487771032,44.71667,28.66667,46.76667,23.6,454.3517602970973,#3333FF,14538.94129440651
5300027.0,Cluj-Napoca,Cluj Napoca,46.784197,23.586616,5300007.0,Bucharest,Bucuresti Nord Gara A,44.446768,26.074408,323.98910230336844,46.76667,23.6,44.43225,26.10626,324.6142690909048,#3333FF,21867.260035724044
7100011.0,Bilbao,Bilbao-Abando,43.259715,-2.927508,7100017.0,Madrid city,Madrid-Chamartin,40.472151,-3.68235,316.1985037115971,43.26271,-2.92528,40.4165,-3.70256,322.9636316527022,#3333FF,9185.435560024833
7100049.0,Madrid city,Madrid-Puerta de Atocha,40.405964,-3.689757,7100077.0,Girona City,Girona,41.979517,2.816482,571.6554122752955,40.4165,-3.70256,41.98311,2.82493,573.0562769491736,#3333FF,6264.517168681073
7100077.0,Girona City,Girona,41.979517,2.816482,8700147.0,Cerbere,Cerbere,42.441661,3.163187,58.78844955192051,41.98311,2.82493,42.44094,3.16518,58.11107836940911,#3333FF,6083.31208077943
8700147.0,Cerbere,Cerbere,42.441661,3.163187,8700097.0,Montpellier,Montpellier Saint-Roch,43.604533,3.880805,141.85429343303056,42.44094,3.16518,43.61093,3.87635,142.36139110912387,#3333FF,4940.787358571453
8700152.0,Lyon,Lyon Part Dieu,45.760568,4.859991,8300046.0,Milan,Milano Centrale,45.487143,9.204828,339.2029031048788,45.74846,4.84671,45.46427,9.18951,339.25942448482414,#3333FF,3213.942194770853
8100002.0,Salzburg,Salzburg Hbf,47.813848,13.045514,5500008.0,Budapest,Budapest-KelenfÃ¶ld,47.464357,19.020455,449.2302584665288,47.79941,13.04399,47.49835,19.04045,450.32000365625004,#3333FF,7517.366577184191
5500008.0,Budapest,Budapest-KelenfÃ¶ld,47.464357,19.020455,5500005.0,Kobany,Kobany-Kispest,47.463674,19.149352,9.689957967074768,47.49835,19.04045,47.47249811,19.13916611,7.955344997556252,#3333FF,10181.941971747456
5500005.0,Kobany,Kobany-Kispest,47.463674,19.149352,5500055.0,Puspokladany,Puspokladany,47.328089,21.128435,149.72448308188413,47.47249811,19.13916611,47.31667,21.11667,149.85339586257092,#3333FF,4755.9860650885375
5500055.0,Puspokladany,Puspokladany,47.328089,21.128435,5300064.0,Oradea,Oradea,47.06973,21.935837,67.42661517328814,47.31667,21.11667,47.0458,21.91833,67.66032011294318,#3333FF,5958.072570565748
5300064.0,Oradea,Oradea,47.06973,21.935837,5300027.0,Cluj-Napoca,Cluj Napoca,46.784197,23.586616,129.31286611587186,47.0458,21.91833,46.76667,23.6,131.46606006637592,#3333FF,1039.539429888211
5300027.0,Cluj-Napoca,Cluj Napoca,46.784197,23.586616,5300045.0,Iasi,Iasi,47.165528,27.569485,305.10773984224824,46.76667,23.6,47.16667,27.6,306.7344203844218,#3333FF,6328.078204197491
5300027.0,Cluj-Napoca,Cluj Napoca,46.784197,23.586616,5300031.0,Dej,Dej Calatori,47.141527,23.89438,46.08905696464613,46.76667,23.6,47.15,23.86667,47.185059739770274,#3333FF,2883.260718077156
5300031.0,Dej,Dej Calatori,47.141527,23.89438,5300007.0,Bucharest,Bucuresti Nord Gara A,44.446768,26.074408,343.9897929970193,47.15,23.86667,44.43225,26.10626,348.4986762455161,#3333FF,873.9272124023724
8601770.0,Odense,Odense st,55.401778,10.386002,8002549.0,Hamburg,Hamburg Hbf,53.553533,10.00636,206.97303535321635,55.39594,10.38831,53.57532,10.01534,203.87133632649423,#3333FF,8846.746224842704
8505004.0,Arth,Arth-Goldau,47.049046,8.549443,8505300.0,Lugano,Lugano,46.005497,8.946991,119.95643385680468,47.06337,8.52349,46.01008,8.96004,121.78700446038096,#3333FF,12422.149828164387
8300307.0,Catania,Catania Centrale,37.506574,15.100161,8300239.0,Naples,Napoli Centrale,40.852827,14.273072,378.8486113931287,37.49223,15.07041,40.85631,14.24641,380.74693283523277,#3333FF,11408.066256973689
8300263.0,Rome,Roma Termini,41.900492,12.502791,8300153.0,Genova,Genova Piazza Principe,44.417508,8.922073,403.26831425138,41.89193,12.51133,44.40478,8.94439,402.17936442110647,#3333FF,8627.00726367404
8300153.0,Genova,Genova Piazza Principe,44.417508,8.922073,8300185.0,Savona,Savona,44.307273,8.470104,37.963327031640816,44.40478,8.94439,44.30905,8.47715,38.64252802739473,#3333FF,12592.972864792911
8300185.0,Savona,Savona,44.307273,8.470104,8300146.0,Ventimiglia,Ventimiglia,43.792587,7.609953,89.44692197318938,44.30905,8.47715,43.78956,7.60872,90.29773647681067,#3333FF,12356.63722398003
8300263.0,Rome,Roma Termini,41.900492,12.502791,8300292.0,Taranto,Taranto,40.483487,17.224312,425.2581813748481,41.89193,12.51133,40.46438,17.24707,426.8750027866541,#3333FF,6119.5349643580175
8300292.0,Taranto,Taranto,40.483487,17.224312,8300281.0,Brindisi,Brindisi,40.634281,17.939305,62.685836110885965,40.46438,17.24707,40.63215,17.93607,61.13108214471378,#3333FF,9330.689825317117
8300292.0,Taranto,Taranto,40.483487,17.224312,8300293.0,Bari,Bari Centrale,41.117703,16.870173,76.56268113943851,40.46438,17.24707,37.65409,40.54635,2029.7557264120953,#3333FF,10106.81915465183
8300263.0,Rome,Roma Termini,41.900492,12.502791,8103000.0,Wien,Wien Hbf,48.184923,16.375865,761.9221390579556,41.89193,12.51133,48.20849,16.37208,764.798918823683,#3333FF,8986.48710233554
8300263.0,Rome,Roma Termini,41.900492,12.502791,8300120.0,Verona,Verona Porta Nuova,45.42866,10.982742,410.9042574603115,41.89193,12.51133,45.4299,10.98444,412.11058083426406,#3333FF,6094.248355466047
8300120.0,Verona,Verona Porta Nuova,45.42866,10.982742,8300101.0,Trento,Trento,46.072287,11.118901,72.34357229274231,45.4299,10.98444,46.06787,11.12108,71.72689638025928,#3333FF,9706.119844003995
8300101.0,Trento,Trento,46.072287,11.118901,8300084.0,Bolzano,Bolzano/Bozen,46.49638,11.358787,50.63185819784624,46.06787,11.12108,46.49067,11.33982,49.9282585019939,#3333FF,20235.11293254311
5500003.0,Budapest,Budapest-Keleti,47.500386,19.08507,5300007.0,Bucharest,Bucuresti Nord Gara A,44.446768,26.074408,637.6176538303397,47.49835,19.04045,44.43225,26.10626,643.421871410977,#3333FF,17383.79244702804
5300007.0,Bucharest,Bucuresti Nord Gara A,44.446768,26.074408,5300045.0,Iasi,Iasi,47.165528,27.569485,323.7463800267212,44.43225,26.10626,47.16667,27.6,325.3409000051606,#3333FF,14510.649812363616
8300263.0,Rome,Roma Termini,41.900492,12.502791,8300342.0,Villa,Villa S.Giovanni,38.219733,15.634003,488.30408311488696,41.89193,12.51133,44.42338,8.14141,452.5187542539472,#3333FF,17484.618041790698
8300342.0,Villa,Villa S.Giovanni,38.219733,15.634003,8300337.0,Reggio,Reggio di Calabria Centrale,38.104123,15.635792,12.85619696012446,44.42338,8.14141,44.69825,10.63125,199.60820745783093,#3333FF,3941.1376818166536
8300263.0,Rome,Roma Termini,41.900492,12.502791,8300328.0,Lamezia,Lamezia Terme Centrale,38.921162,16.256021,458.956016048503,41.89193,12.51133,38.96255,16.30938,457.56641875946843,#3333FF,2414.137779884948
8300093.0,Venice,Venezia Mestre,45.481903,12.231901,8303213.0,Trieste,Trieste Airport,45.817425,13.486211,104.39061864677984,45.43713,12.33265,45.64953,13.77678,114.91669225305483,#3333FF,1531.802781045327
5300027.0,Cluj-Napoca,Cluj Napoca,46.784197,23.586616,8103000.0,Wien,Wien Hbf,48.184923,16.375865,563.5421015203099,46.76667,23.6,48.20849,16.37208,566.0243302457196,#3333FF,6477.795439649876
8103000.0,Wien,Wien Hbf,48.184923,16.375865,8300217.0,Bologna,Bologna Centrale,44.506142,11.343407,562.3852394531051,48.20849,16.37208,44.49381,11.33875,565.3100482845614,#3333FF,4051.330204733965
7100029.0,La Coruna,La Coruna-San Cristobal,43.352682,-8.409651,7100017.0,Madrid city,Madrid-Chamartin,40.472151,-3.68235,505.4300540849295,43.37135,-8.396,40.4165,-3.70256,508.64713061214917,#3333FF,4430.909509629934
7100017.0,Madrid city,Madrid-Chamartin,40.472151,-3.68235,7100028.0,Santiago,Santiago de Compostela,42.870518,-8.544687,483.8418140132189,40.4165,-3.70256,17.33462,-98.01147,NA,#3333FF,20103.57971011112
7100028.0,Santiago,Santiago de Compostela,42.870518,-8.544687,7100029.0,La Coruna,La Coruna-San Cristobal,43.352682,-8.409651,54.72325125048431,17.33462,-98.01147,43.37135,-8.396,NA,#3333FF,19265.80227509663
8300239.0,Naples,Napoli Centrale,40.852827,14.273072,8300342.0,Villa,Villa S.Giovanni,38.219733,15.634003,315.1780888618597,40.85631,14.24641,44.42338,8.14141,637.4214588049858,#3333FF,172.79263184276886
5300064.0,Oradea,Oradea,47.06973,21.935837,5300007.0,Bucharest,Bucuresti Nord Gara A,44.446768,26.074408,433.6495243457093,47.0458,21.91833,44.43225,26.10626,435.8743669989171,#3333FF,25649.819706885675
5300007.0,Bucharest,Bucuresti Nord Gara A,44.446768,26.074408,5300087.0,Baia,Baia Mare,47.647179,23.552412,405.5649211012538,44.43225,26.10626,44.71667,28.66667,205.24827126470296,#3333FF,8640.815037962795
5300007.0,Bucharest,Bucuresti Nord Gara A,44.446768,26.074408,5300090.0,Satu Mare,Satu Mare,47.795331,22.892829,445.745577433412,44.43225,26.10626,46.06628,20.95826,441.95814944037517,#3333FF,7665.538133111247
5300007.0,Bucharest,Bucuresti Nord Gara A,44.446768,26.074408,5300050.0,Timisoara,Timisoara Nord,45.750662,21.207522,408.51100681803297,44.43225,26.10626,45.75372,21.22571,410.24438766441244,#3333FF,9098.715076937702
8300341.0,Palermo,Palermo Centrale,38.109418,13.367472,8300239.0,Naples,Napoli Centrale,40.852827,14.273072,314.7929872575902,38.13205,13.33561,40.85631,14.24641,312.8375948882836,#3333FF,18949.15047595749
8300337.0,Reggio,Reggio di Calabria Centrale,38.104123,15.635792,8300261.0,Rome,Roma Ostiense,41.872275,12.484902,497.52608325853953,44.69825,10.63125,41.89193,12.51133,347.14282114009285,#3333FF,18111.450955181957
8300094.0,Venice,Venezia Santa Lucia,45.441397,12.320462,8300098.0,Padua,Padova,45.417828,11.88062,34.42290380254732,45.43713,12.33265,5.13429,-75.14001,NA,#3333FF,24072.8089934737
8300098.0,Padua,Padova,45.417828,11.88062,8300263.0,Rome,Roma Termini,41.900492,12.502791,394.2956736030931,5.13429,-75.14001,41.89193,12.51133,NA,#3333FF,5843.074200507951
5300090.0,Satu Mare,Satu Mare,47.795331,22.892829,5300064.0,Oradea,Oradea,47.06973,21.935837,108.12511584300776,46.06628,20.95826,47.0458,21.91833,131.34446039498306,#3333FF,8798.895595717819
5342644.0,Tirgu Mures,Tirgu Mures Sud,46.505343,24.495443,5300077.0,Razboieni,Razboieni,46.412178,23.881831,48.13037154428255,46.54245,24.55747,47.21754,27.05039,203.79059163183732,#3333FF,6726.735386763682
5300077.0,Razboieni,Razboieni,46.412178,23.881831,5300007.0,Bucharest,Bucuresti Nord Gara A,44.446768,26.074408,277.52888957641403,47.21754,27.05039,44.43225,26.10626,318.2261711291904,#3333FF,16909.584891960556
8303213.0,Trieste,Trieste Airport,45.817425,13.486211,8300103.0,Monfalcone,Monfalcone,45.807393,13.543238,4.558415059533049,45.64953,13.77678,45.80463,13.53292,25.607494708988547,#3333FF,20837.40764766792
8300103.0,Monfalcone,Monfalcone,45.807393,13.543238,8300263.0,Rome,Roma Termini,41.900492,12.502791,442.354020271923,45.80463,13.53292,41.89193,12.51133,442.70686411730276,#3333FF,22946.47220499233
8600087.0,Aarhus,Aarhus,56.150076,10.204995,8601309.0,Copenhagen,Koebenhavn H,55.672722,12.564618,156.33263574118595,56.15674,10.21076,55.67594,12.56553,156.16137301337056,#3333FF,4714.768282494106
7400006.0,Hassleholm,Hassleholm Central,56.158517,13.763923,7400008.0,Linkoping,Linkoping Central,58.416014,15.626677,274.82374469996034,56.15905,13.76638,58.41086,15.62157,274.06424376541634,#3333FF,7598.436197796643
8300293.0,Bari,Bari Centrale,41.117703,16.870173,8300244.0,Caserta,Caserta,41.068469,14.328167,213.08603804766057,37.65409,40.54635,41.07262,14.33231,2276.547359037743,#3333FF,22374.91931894366
8300244.0,Caserta,Caserta,41.068469,14.328167,8300239.0,Naples,Napoli Centrale,40.852827,14.273072,24.42051384780433,41.07262,14.33231,40.85631,14.24641,25.110710316868325,#3333FF,6026.70980001813
8007841.0,Brest,Brest-Aspe,53.460746,9.380594,8001315.0,Buxtehude,Buxtehude,53.470481,9.688331,20.39934778916487,48.39029,-4.48628,53.46716,9.68636,1139.5979706056341,#3333FF,2642.133388326945
8001315.0,Buxtehude,Buxtehude,53.470481,9.688331,8000147.0,Hamburg,Hamburg-Harburg,53.456198,9.991591,20.13805269089284,53.46716,9.68636,53.57532,10.01534,24.852158538225762,#3333FF,4051.974682074592
8000147.0,Hamburg,Hamburg-Harburg,53.456198,9.991591,8000207.0,Koln,Koln Hbf,50.942823,6.959197,347.51953161565274,53.57532,10.01534,50.93333,6.95,360.26097013569336,#3333FF,4327.748486672889
8000207.0,Koln,Koln Hbf,50.942823,6.959197,8700014.0,Paris,Paris Nord,48.880886,2.354931,401.458364975516,50.93333,6.95,-26.9033,27.45727,401.7618265412819,#3333FF,2605.8922247555506
8000290.0,Offenburg,Offenburg,48.476506,7.94677,8000105.0,Frankfurt (Oder),Frankfurt(Main)Hbf,50.106817,8.663003,188.5746482924584,48.47377,7.94495,52.34714,14.55062,635.6267465189874,#3333FF,3101.6643410141505
8000105.0,Frankfurt (Oder),Frankfurt(Main)Hbf,50.106817,8.663003,8000147.0,Hamburg,Hamburg-Harburg,53.456198,9.991591,383.46627070104176,52.34714,14.55062,53.57532,10.01534,332.9755419167382,#3333FF,8019.681511720791
8700006.0,St-Pierre-des-Corps,St-Pierre-des-Corps,47.385539,0.723892,8700161.0,Tours,Tours,47.389459,0.693787,2.307930683013714,47.38499846,0.72083045,49.04873,4.1206,312.47718657917545,#3333FF,14886.545641111006
8700161.0,Tours,Tours,47.389459,0.693787,8700435.0,Le Mans,Le Mans,47.995287,0.192171,77.12033212441726,49.04873,4.1206,48.0021,0.20251,311.0791491199735,#3333FF,4084.633589065308
8700435.0,Le Mans,Le Mans,47.995287,0.192171,8701470.0,Laval,Laval,48.076405,-0.76109,71.44822927550359,48.0021,0.20251,45.45142,6.97455,588.6616969901108,#3333FF,15537.816128761291
8701470.0,Laval,Laval,48.076405,-0.76109,8700025.0,Rennes,Rennes,48.103175,-1.672335,67.7471489889549,45.45142,6.97455,48.11198,-1.67429,721.4150778955917,#3333FF,13572.659631458995
8700025.0,Rennes,Rennes,48.103175,-1.672335,8700022.0,Angers,Angers St Laud,47.464087,-0.558527,109.4298515288142,48.11198,-1.67429,47.47156,-0.55202,109.99718859108762,#3333FF,15581.538851129915
8700022.0,Angers,Angers St Laud,47.464087,-0.558527,8700006.0,St-Pierre-des-Corps,St-Pierre-des-Corps,47.385539,0.723892,96.8694518497382,47.47156,-0.55202,47.38499846,0.72083045,96.23134183067377,#3333FF,21439.395998360964
7400013.0,Angelholm,Angelholm Station,56.245703,12.854179,7400154.0,Helsingborg,Helsingborg Central,56.043689,12.69507,24.53014050572394,56.2428,12.86219,56.04673,12.69437,24.15365630006013,#3333FF,12272.744558595545
