,departure_id,departure_city,departure_name,departure_latitude,departure_longitude,destination_id,destination_city,destination_name,destination_latitude,destination_longitude,distance
1967,8010066,Bützow,Bützow,53.837394,11.99855,8010153,Güstrow,Güstrow,53.800754,12.172608,12.130258359504843
1970,1000094,Helsinki,Helsinki,60.171742,24.941443,1000030,Kuopio,Kuopio,62.89719,27.681895,335.99127118907643
1981,8000013,Augsburg,Augsburg Hbf,48.365247,10.885595,7900003,Ljubljana,Ljubljana,46.058687,14.51294,375.2197142973227
2015,7400002,Stockholm,Stockholm Central,59.33001,18.05763,7400403,Katrineholm,Katrineholm Central,58.996672,16.207713,111.76152451176324
2016,7400403,Katrineholm,Katrineholm Central,58.996672,16.207713,7400007,Norrköping,Norrköping Central,58.596562,16.183676,44.51174500381317
2017,1000094,Helsinki,Helsinki,60.171742,24.941443,1000069,Oulu,Oulu/Uleaborg,65.011327,25.484185,538.8487291539479
2028,8098160,Berlin,Berlin Hbf (tief),52.52585,13.368892,5400014,Praha,Praha hl.n.,50.083058,14.436038,281.56578301921024
2029,1000094,Helsinki,Helsinki,60.171742,24.941443,1000086,Rovaniemi,Rovaniemi,66.498089,25.705365,704.4762908149094
2031,1000029,Kouvola,Kouvola,60.865943,26.704956,1000097,Parikkala,Parikkala,61.558499,29.502804,168.432553085293
2032,1000097,Parikkala,Parikkala,61.558499,29.502804,1000088,Savonlinna,Savonlinna/Nyslott,61.868995,28.887501,47.36204849919135
2033,1000094,Helsinki,Helsinki,60.171742,24.941443,1000166,Kupittaa,Kupittaa,60.450425,22.297095,148.88366868594096
2034,1000166,Kupittaa,Kupittaa,60.450425,22.297095,1000093,Turku,Turku satama/Åbo hamn,60.43473,22.223249,4.410564901294997
2035,1000094,Helsinki,Helsinki,60.171742,24.941443,1000038,Tampere,Tampere/Tammerfors,61.499332,23.773385,160.6117937917965
2046,1000094,Helsinki,Helsinki,60.171742,24.941443,1000046,Vaasa,Vaasa,63.097578,21.621736,369.4839787509352
2059,1000016,Joensuu,Joensuu,62.59962,29.776426,1000094,Helsinki,Helsinki,60.171742,24.941443,372.87492415026094
2060,1000017,Jyväskylä,Jyväskylä,62.241733,25.755084,1000038,Tampere,Tampere/Tammerfors,61.499332,23.773385,132.68461170867573
2062,1000017,Jyväskylä,Jyväskylä,62.241733,25.755084,1000089,Seinäjoki,Seinäjoki,62.791954,22.844053,161.40540345987063
2063,1000089,Seinäjoki,Seinäjoki,62.791954,22.844053,1000020,Kemi,Kemi,65.736676,24.574279,337.89491751365205
2064,1000083,Kajaani,Kajaani/Kajana,64.219818,27.738572,1000069,Oulu,Oulu/Uleaborg,65.011327,25.484185,138.88983931536137
2065,1000069,Oulu,Oulu/Uleaborg,65.011327,25.484185,1000038,Tampere,Tampere/Tammerfors,61.499332,23.773385,399.75187140974083
2067,1000020,Kemi,Kemi,65.736676,24.574279,1000237,Tikkurila,Tikkurila,60.292979,25.044837,605.7725333908553
2068,1000237,Tikkurila,Tikkurila,60.292979,25.044837,1000094,Helsinki,Helsinki,60.171742,24.941443,14.639572022295457
2073,8000058,Büchen,Büchen,53.475291,10.622939,8000199,Kiel,Kiel Hbf,54.314901,10.131778,98.75092747281757
2074,8000199,Kiel,Kiel Hbf,54.314901,10.131778,8071199,Kiel,Kiel Hbf Kaistraße,54.31509,10.133162,0.09219780500423864
2075,8071199,Kiel,Kiel Hbf Kaistraße,54.31509,10.133162,8000103,Flensburg,Flensburg,54.774079,9.436175,68.01300319139594
2078,8601242,Koebenhavns,Koebenhavns Lufthavn st,55.629609,12.649378,7400002,Stockholm,Stockholm Central,59.33001,18.05763,522.9377941504488
2083,1000030,Kuopio,Kuopio,62.89719,27.681895,1000094,Helsinki,Helsinki,60.171742,24.941443,335.99127118907643
2084,7900003,Ljubljana,Ljubljana,46.058687,14.51294,8100002,Salzburg,Salzburg Hbf,47.813848,13.045514,224.7174124815631
2105,7100017,Madrid,Madrid-Chamartin,40.472151,-3.68235,7108223,Vigo,Vigo Urzaiz,42.235287,-8.710943,463.1530731486227
2107,7100049,Madrid,Madrid-Puerta de Atocha,40.405964,-3.689757,7103216,Valencia,Valencia Joaquin Sorolla,39.458015,-0.381763,301.0841103441353
2128,7400007,Norrköping,Norrköping Central,58.596562,16.183676,7400002,Stockholm,Stockholm Central,59.33001,18.05763,134.87551930495155
2136,1000069,Oulu,Oulu/Uleaborg,65.011327,25.484185,1000237,Tikkurila,Tikkurila,60.292979,25.044837,525.1328338074421
2138,7100080,Pamplona,Pamplona,42.825123,-1.66189,7100049,Madrid,Madrid-Puerta de Atocha,40.405964,-3.689757,317.43263520423716
2140,5400014,Praha,Praha hl.n.,50.083058,14.436038,8098160,Berlin,Berlin Hbf (tief),52.52585,13.368892,281.56578301921024
2142,8002549,Hamburg,Hamburg Hbf,53.553533,10.00636,8600623,Fredericia,Fredericia st,55.568087,9.738814,224.67091152193728
2143,8600623,Fredericia,Fredericia st,55.568087,9.738814,8601309,Koebenhavn,Koebenhavn H,55.672722,12.564618,177.79746776360554
2144,8601309,Koebenhavn,Koebenhavn H,55.672722,12.564618,7400004,Malmö,Malmö Central,55.609231,13.00126,28.29662914919949
2150,1000086,Rovaniemi,Rovaniemi,66.498089,25.705365,1000038,Tampere,Tampere/Tammerfors,61.499332,23.773385,563.6899294113206
2158,1000088,Savonlinna,Savonlinna/Nyslott,61.868995,28.887501,1000097,Parikkala,Parikkala,61.558499,29.502804,47.36204849919135
2159,1000097,Parikkala,Parikkala,61.558499,29.502804,1000094,Helsinki,Helsinki,60.171742,24.941443,291.0333355193586
2160,8100002,Salzburg,Salzburg Hbf,47.813848,13.045514,8100014,Wels,Wels Hbf,48.166082,14.02657,82.85006198265296
2161,8100014,Wels,Wels Hbf,48.166082,14.02657,8098160,Berlin,Berlin Hbf (tief),52.52585,13.368892,487.0193778041295
2194,7400101,Umeaa,Umeaa Central,63.830127,20.267053,7400002,Stockholm,Stockholm Central,59.33001,18.05763,513.7912028478326
2195,1000046,Vaasa,Vaasa,63.097578,21.621736,1000094,Helsinki,Helsinki,60.171742,24.941443,369.4839787509352
2196,7108223,Vigo,Vigo Urzaiz,42.235287,-8.710943,7100028,Santiago,Santiago de Compostela,42.870518,-8.544687,71.93525587814723
2197,7100028,Santiago,Santiago de Compostela,42.870518,-8.544687,7100022,Ourense,Ourense,42.350627,-7.872744,79.78502820249514
2198,7100022,Ourense,Ourense,42.350627,-7.872744,7100017,Madrid,Madrid-Chamartin,40.472151,-3.68235,407.0466788996053
2214,7103216,Valencia,Valencia Joaquin Sorolla,39.458015,-0.381763,7100017,Madrid,Madrid-Chamartin,40.472151,-3.68235,303.02500292078173
2221,8300001,Torino,Torino Porta Nuova,45.061001,7.677714,8300261,Roma,Roma Ostiense,41.872275,12.484902,525.3964818499234
2222,8300261,Roma,Roma Ostiense,41.872275,12.484902,8300263,Roma,Roma Termini,41.900492,12.502791,3.469501992935254
2223,8300186,Ancona,Ancona,43.607598,13.497798,8300263,Roma,Roma Termini,41.900492,12.502791,206.47111993122016
2237,5300087,Baia,Baia Mare,47.647179,23.552412,5300027,Cluj,Cluj Napoca,46.784197,23.586616,95.99398487771032
2238,5300027,Cluj,Cluj Napoca,46.784197,23.586616,5300007,Bucuresti,Bucuresti Nord Gara A,44.446768,26.074408,323.98910230336844
2239,8300281,Brindisi,Brindisi,40.634281,17.939305,8300263,Roma,Roma Termini,41.900492,12.502791,475.58986526754154
2240,7100011,Bilbao,Bilbao-Abando,43.259715,-2.927508,7100017,Madrid,Madrid-Chamartin,40.472151,-3.68235,316.1985037115971
2242,7100049,Madrid,Madrid-Puerta de Atocha,40.405964,-3.689757,7100077,Girona,Girona,41.979517,2.816482,571.6554122752955
2243,7100077,Girona,Girona,41.979517,2.816482,8700147,Cerbère,Cerbère,42.441661,3.163187,58.78844955192051
2244,8700147,Cerbère,Cerbère,42.441661,3.163187,8700097,Montpellier,Montpellier Saint-Roch,43.604533,3.880805,141.85429343303056
2246,8700152,Lyon,Lyon Part Dieu,45.760568,4.859991,8300046,Milano,Milano Centrale,45.487143,9.204828,339.2029031048788
2251,8300217,Bologna,Bologna Centrale,44.506142,11.343407,8300263,Roma,Roma Termini,41.900492,12.502791,304.5839975547656
2254,8100002,Salzburg,Salzburg Hbf,47.813848,13.045514,5500008,Budapest,Budapest-Kelenföld,47.464357,19.020455,449.2302584665288
2255,5500008,Budapest,Budapest-Kelenföld,47.464357,19.020455,5500005,Köbanya,Köbanya-Kispest,47.463674,19.149352,9.689957967074767
2256,5500005,Köbanya,Köbanya-Kispest,47.463674,19.149352,5500055,Püspökladany,Püspökladany,47.328089,21.128435,149.72448308188413
2257,5500055,Püspökladany,Püspökladany,47.328089,21.128435,5300064,Oradea,Oradea,47.06973,21.935837,67.42661517328814
2258,5300064,Oradea,Oradea,47.06973,21.935837,5300027,Cluj,Cluj Napoca,46.784197,23.586616,129.31286611587186
2259,5300027,Cluj,Cluj Napoca,46.784197,23.586616,5300045,Iasi,Iasi,47.165528,27.569485,305.10773984224824
2269,5500003,Budapest,Budapest-Keleti,47.500386,19.08507,8100002,Salzburg,Salzburg Hbf,47.813848,13.045514,453.5694816827454
2272,8300084,Bolzano,Bolzano/Bozen,46.49638,11.358787,8300263,Roma,Roma Termini,41.900492,12.502791,519.0965852509538
2273,5300027,Cluj,Cluj Napoca,46.784197,23.586616,5300031,Dej,Dej Calatori,47.141527,23.89438,46.08905696464613
2274,5300031,Dej,Dej Calatori,47.141527,23.89438,5300007,Bucuresti,Bucuresti Nord Gara A,44.446768,26.074408,343.9897929970193
2276,8601770,Odense,Odense st,55.401778,10.386002,8002549,Hamburg,Hamburg Hbf,53.553533,10.00636,206.97303535321635
2279,8505004,Arth,Arth-Goldau,47.049046,8.549443,8505300,Lugano,Lugano,46.005497,8.946991,119.95643385680467
2280,8505300,Lugano,Lugano,46.005497,8.946991,8300046,Milano,Milano Centrale,45.487143,9.204828,61.011880049820824
2289,8300307,Catania,Catania Centrale,37.506574,15.100161,8300239,Napoli,Napoli Centrale,40.852827,14.273072,378.8486113931287
2304,8300263,Roma,Roma Termini,41.900492,12.502791,8300153,Genova,Genova Piazza Principe,44.417508,8.922073,403.26831425138
2305,8300153,Genova,Genova Piazza Principe,44.417508,8.922073,8300185,Savona,Savona,44.307273,8.470104,37.963327031640816
2306,8300185,Savona,Savona,44.307273,8.470104,8300146,Ventimiglia,Ventimiglia,43.792587,7.609953,89.44692197318938
2313,8300263,Roma,Roma Termini,41.900492,12.502791,8300186,Ancona,Ancona,43.607598,13.497798,206.47111993122016
2320,8300263,Roma,Roma Termini,41.900492,12.502791,8300292,Taranto,Taranto,40.483487,17.224312,425.2581813748481
2321,8300292,Taranto,Taranto,40.483487,17.224312,8300281,Brindisi,Brindisi,40.634281,17.939305,62.685836110885965
2330,7100049,Madrid,Madrid-Puerta de Atocha,40.405964,-3.689757,7100017,Madrid,Madrid-Chamartin,40.472151,-3.68235,7.386306358640546
2331,7100017,Madrid,Madrid-Chamartin,40.472151,-3.68235,7100011,Bilbao,Bilbao-Abando,43.259715,-2.927508,316.1985037115971
2341,8300292,Taranto,Taranto,40.483487,17.224312,8300293,Bari,Bari Centrale,41.117703,16.870173,76.56268113943851
2342,8300263,Roma,Roma Termini,41.900492,12.502791,8103000,Wien,Wien Hbf,48.184923,16.375865,761.9221390579556
2344,8300263,Roma,Roma Termini,41.900492,12.502791,8300120,Verona,Verona Porta Nuova,45.42866,10.982742,410.9042574603115
2345,8300120,Verona,Verona Porta Nuova,45.42866,10.982742,8300101,Trento,Trento,46.072287,11.118901,72.34357229274231
2346,8300101,Trento,Trento,46.072287,11.118901,8300084,Bolzano,Bolzano/Bozen,46.49638,11.358787,50.631858197846235
2350,8300263,Roma,Roma Termini,41.900492,12.502791,8300332,Messina,Messina Centrale,38.184541,15.561793,488.3232406417811
2355,5500003,Budapest,Budapest-Keleti,47.500386,19.08507,5300007,Bucuresti,Bucuresti Nord Gara A,44.446768,26.074408,637.6176538303397
2356,5300007,Bucuresti,Bucuresti Nord Gara A,44.446768,26.074408,5300045,Iasi,Iasi,47.165528,27.569485,323.7463800267212
2374,8103000,Wien,Wien Hbf,48.184923,16.375865,5500053,Szolnok,Szolnok,47.179561,20.175695,305.59541528700544
2375,5500053,Szolnok,Szolnok,47.179561,20.175695,5300007,Bucuresti,Bucuresti Nord Gara A,44.446768,26.074408,548.7078071196158
2382,8300263,Roma,Roma Termini,41.900492,12.502791,8300342,Villa,Villa S.Giovanni,38.219733,15.634003,488.30408311488696
2383,8300342,Villa,Villa S.Giovanni,38.219733,15.634003,8300337,Reggio,Reggio di Calabria Centrale,38.104123,15.635792,12.856196960124459
2391,8300263,Roma,Roma Termini,41.900492,12.502791,8300328,Lamezia,Lamezia Terme Centrale,38.921162,16.256021,458.956016048503
2394,8300093,Venezia,Venezia Mestre,45.481903,12.231901,8303213,Trieste,Trieste Airport,45.817425,13.486211,104.39061864677983
2411,5300045,Iasi,Iasi,47.165528,27.569485,5300027,Cluj,Cluj Napoca,46.784197,23.586616,305.10773984224824
2412,5300027,Cluj,Cluj Napoca,46.784197,23.586616,8103000,Wien,Wien Hbf,48.184923,16.375865,563.5421015203099
2413,8103000,Wien,Wien Hbf,48.184923,16.375865,8300217,Bologna,Bologna Centrale,44.506142,11.343407,562.3852394531051
2418,5300045,Iasi,Iasi,47.165528,27.569485,5300007,Bucuresti,Bucuresti Nord Gara A,44.446768,26.074408,323.7463800267212
2419,7100029,La Coruna-San Cristobal,La Coruna-San Cristobal,43.352682,-8.409651,7100017,Madrid,Madrid-Chamartin,40.472151,-3.68235,505.43005408492945
2428,7100017,Madrid,Madrid-Chamartin,40.472151,-3.68235,7100028,Santiago,Santiago de Compostela,42.870518,-8.544687,483.84181401321894
2429,7100028,Santiago,Santiago de Compostela,42.870518,-8.544687,7100029,La Coruna-San Cristobal,La Coruna-San Cristobal,43.352682,-8.409651,54.72325125048431
2437,8300239,Napoli,Napoli Centrale,40.852827,14.273072,8300342,Villa,Villa S.Giovanni,38.219733,15.634003,315.17808886185975
2447,8300263,Roma,Roma Termini,41.900492,12.502791,8300093,Venezia,Venezia Mestre,45.481903,12.231901,398.8291596674816
2449,5300064,Oradea,Oradea,47.06973,21.935837,5300007,Bucuresti,Bucuresti Nord Gara A,44.446768,26.074408,433.6495243457093
2450,5300007,Bucuresti,Bucuresti Nord Gara A,44.446768,26.074408,5300087,Baia,Baia Mare,47.647179,23.552412,405.56492110125384
2451,5300007,Bucuresti,Bucuresti Nord Gara A,44.446768,26.074408,5300027,Cluj,Cluj Napoca,46.784197,23.586616,323.98910230336844
2457,5300007,Bucuresti,Bucuresti Nord Gara A,44.446768,26.074408,5300064,Oradea,Oradea,47.06973,21.935837,433.6495243457093
2458,5300007,Bucuresti,Bucuresti Nord Gara A,44.446768,26.074408,5300090,Satu,Satu Mare,47.795331,22.892829,445.745577433412
2459,5300007,Bucuresti,Bucuresti Nord Gara A,44.446768,26.074408,5300050,Timisoara,Timisoara Nord,45.750662,21.207522,408.51100681803297
2460,8300341,Palermo,Palermo Centrale,38.109418,13.367472,8300239,Napoli,Napoli Centrale,40.852827,14.273072,314.7929872575902
2464,8300239,Napoli,Napoli Centrale,40.852827,14.273072,8300217,Bologna,Bologna Centrale,44.506142,11.343407,471.4896573980118
2465,8300217,Bologna,Bologna Centrale,44.506142,11.343407,8000261,München,München Hbf,48.140364,11.558744,404.44473470271515
2468,8300239,Napoli,Napoli Centrale,40.852827,14.273072,8300094,Venezia,Venezia Santa Lucia,45.441397,12.320462,534.2044607106528
2499,8300337,Reggio,Reggio di Calabria Centrale,38.104123,15.635792,8300261,Roma,Roma Ostiense,41.872275,12.484902,497.52608325853953
2507,8300094,Venezia,Venezia Santa Lucia,45.441397,12.320462,8300098,Padova,Padova,45.417828,11.88062,34.42290380254732
2508,8300098,Padova,Padova,45.417828,11.88062,8300263,Roma,Roma Termini,41.900492,12.502791,394.2956736030931
2509,8300328,Lamezia,Lamezia Terme Centrale,38.921162,16.256021,8300261,Roma,Roma Ostiense,41.872275,12.484902,457.7986630709814
2513,5300090,Satu,Satu Mare,47.795331,22.892829,5300064,Oradea,Oradea,47.06973,21.935837,108.12511584300776
2516,5342644,Tirgu,Tirgu Mures Sud,46.505343,24.495443,5300077,Razboieni,Razboieni,46.412178,23.881831,48.130371544282546
2517,5300077,Razboieni,Razboieni,46.412178,23.881831,5300007,Bucuresti,Bucuresti Nord Gara A,44.446768,26.074408,277.52888957641403
2518,8303213,Trieste,Trieste Airport,45.817425,13.486211,8300093,Venezia,Venezia Mestre,45.481903,12.231901,104.39061864677983
2519,8300093,Venezia,Venezia Mestre,45.481903,12.231901,8300120,Verona,Verona Porta Nuova,45.42866,10.982742,97.61240110512303
2520,8300120,Verona,Verona Porta Nuova,45.42866,10.982742,8300263,Roma,Roma Termini,41.900492,12.502791,410.9042574603115
2521,8303213,Trieste,Trieste Airport,45.817425,13.486211,8300103,Monfalcone,Monfalcone,45.807393,13.543238,4.558415059533049
2522,8300103,Monfalcone,Monfalcone,45.807393,13.543238,8300263,Roma,Roma Termini,41.900492,12.502791,442.354020271923
2524,5300050,Timisoara,Timisoara Nord,45.750662,21.207522,5300007,Bucuresti,Bucuresti Nord Gara A,44.446768,26.074408,408.51100681803297
2566,8300094,Venezia,Venezia Santa Lucia,45.441397,12.320462,8300263,Roma,Roma Termini,41.900492,12.502791,394.0033452273343
2595,5100172,Warszawa,Warszawa Gdanska,52.259185,20.993714,5400202,Breclav,Breclav,48.753904,16.893239,485.63949787342244
2597,8103000,Wien,Wien Hbf,48.184923,16.375865,8100108,Innsbruck,Innsbruck Hbf,47.263331,11.400506,385.9327919089344
2598,8100108,Innsbruck,Innsbruck Hbf,47.263331,11.400506,8300092,Brennero,Brennero/Brenner,47.002338,11.505428,30.086848934580562
2599,8300092,Brennero,Brennero/Brenner,47.002338,11.505428,8300084,Bolzano,Bolzano/Bozen,46.49638,11.358787,57.35857018630861
2601,8600087,Aarhus,Aarhus,56.150076,10.204995,8601309,Koebenhavn,Koebenhavn H,55.672722,12.564618,156.33263574118595
2603,7400006,Hässleholm,Hässleholm Central,56.158517,13.763923,7400008,Linköping,Linköping Central,58.416014,15.626677,274.82374469996034
2607,8601242,Koebenhavns,Koebenhavns Lufthavn st,55.629609,12.649378,8600087,Aarhus,Aarhus,56.150076,10.204995,163.02927785342982
2635,8300293,Bari,Bari Centrale,41.117703,16.870173,8300244,Caserta,Caserta,41.068469,14.328167,213.08603804766057
2636,8300244,Caserta,Caserta,41.068469,14.328167,8300239,Napoli,Napoli Centrale,40.852827,14.273072,24.420513847804326
2644,8300239,Napoli,Napoli Centrale,40.852827,14.273072,8300244,Caserta,Caserta,41.068469,14.328167,24.420513847804326
2645,8300244,Caserta,Caserta,41.068469,14.328167,8300293,Bari,Bari Centrale,41.117703,16.870173,213.08603804766057
2683,8007841,Brest,Brest-Aspe,53.460746,9.380594,8001315,Buxtehude,Buxtehude,53.470481,9.688331,20.39934778916487
2684,8001315,Buxtehude,Buxtehude,53.470481,9.688331,8000147,Hamburg,Hamburg-Harburg,53.456198,9.991591,20.138052690892838
2685,8000147,Hamburg,Hamburg-Harburg,53.456198,9.991591,8000207,Köln,Köln Hbf,50.942823,6.959197,347.51953161565274
2686,8000207,Köln,Köln Hbf,50.942823,6.959197,8700014,Paris,Paris Nord,48.880886,2.354931,401.458364975516
2687,8700014,Paris,Paris Nord,48.880886,2.354931,8700013,Paris,Paris Montparnasse,48.840488,2.319577,5.183383309238047
2693,8000290,Offenburg,Offenburg,48.476506,7.94677,8000105,Frankfurt,Frankfurt(Main)Hbf,50.106817,8.663003,188.5746482924584
2694,8000105,Frankfurt,Frankfurt(Main)Hbf,50.106817,8.663003,8000147,Hamburg,Hamburg-Harburg,53.456198,9.991591,383.46627070104176
2695,8000147,Hamburg,Hamburg-Harburg,53.456198,9.991591,8098147,Hamburg,Hamburg-Harburg(S),53.456836,9.991852,0.07301669062745085
2696,8098147,Hamburg,Hamburg-Harburg(S),53.456836,9.991852,8001315,Buxtehude,Buxtehude,53.470481,9.688331,20.14966014583752
2697,8001315,Buxtehude,Buxtehude,53.470481,9.688331,8007841,Brest,Brest-Aspe,53.460746,9.380594,20.399347789164867
2699,8700006,St-Pierre-des-Corps,St-Pierre-des-Corps,47.385539,0.723892,8700161,Tours,Tours,47.389459,0.693787,2.307930683013714
2700,8700161,Tours,Tours,47.389459,0.693787,8700435,Le Mans,Le Mans,47.995287,0.192171,77.12033212441726
2701,8700435,Le Mans,Le Mans,47.995287,0.192171,8701470,Laval,Laval,48.076405,-0.76109,71.44822927550359
2702,8701470,Laval,Laval,48.076405,-0.76109,8700025,Rennes,Rennes,48.103175,-1.672335,67.7471489889549
2703,8700025,Rennes,Rennes,48.103175,-1.672335,8700022,Angers,Angers St Laud,47.464087,-0.558527,109.42985152881421
2704,8700022,Angers,Angers St Laud,47.464087,-0.558527,8700006,St-Pierre-des-Corps,St-Pierre-des-Corps,47.385539,0.723892,96.8694518497382
2706,7400013,Ängelholm,Ängelholm Station,56.245703,12.854179,7400154,Helsingborg,Helsingborg Central,56.043689,12.69507,24.53014050572394
2709,7400006,Hässleholm,Hässleholm Central,56.158517,13.763923,7400154,Helsingborg,Helsingborg Central,56.043689,12.69507,67.50447725993774
2710,7400154,Helsingborg,Helsingborg Central,56.043689,12.69507,7400013,Ängelholm,Ängelholm Station,56.245703,12.854179,24.53014050572394
2714,7400006,Hässleholm,Hässleholm Central,56.158517,13.763923,7400135,Ronneby,Ronneby station,56.206636,15.283352,94.18057838521484
2715,7400002,Stockholm,Stockholm Central,59.33001,18.05763,7400059,Gävle,Gävle Central,60.676019,17.15114,157.92169993578057
2716,7400059,Gävle,Gävle Central,60.676019,17.15114,7400412,Sundsvall,Sundsvall Central,62.386387,17.315346,190.38313237535735
2718,7400003,Göteborg,Göteborg Central,57.709309,11.973425,7400022,Trollhättan,Trollhättan Central,58.287657,12.298852,67.10737677479321
2721,7400135,Ronneby,Ronneby station,56.206636,15.283352,7400006,Hässleholm,Hässleholm Central,56.158517,13.763923,94.18057838521484
2723,7400412,Sundsvall,Sundsvall Central,62.386387,17.315346,7400002,Stockholm,Stockholm Central,59.33001,18.05763,342.2162015462033
2724,7400022,Trollhättan,Trollhättan Central,58.287657,12.298852,7400003,Göteborg,Göteborg Central,57.709309,11.973425,67.10737677479321
2725,7400003,Göteborg,Göteborg Central,57.709309,11.973425,7400002,Stockholm,Stockholm Central,59.33001,18.05763,396.39655152365214
2793,8010205,Leipzig,Leipzig Hbf,51.345081,12.381167,8000261,München,München Hbf,48.140364,11.558744,361.20869694904843
2888,7100049,Madrid,Madrid-Puerta de Atocha,40.405964,-3.689757,7100180,Sevilla,Sevilla Santa Justa,37.391926,-5.975265,389.117182335686
