airline,airline ID, source airport, source airport id,destination airport, destination airport id, stops, equipment,source_longitude,source_latitude,source_city,source_country,source_country_code,dest_longitude,dest_latitude,dest_city,dest_country,dest_country_code,distance,new_source_latitude,new_source_longitude,new_dest_latitude,new_dest_longitude,new_distance,color,emissions
W6,5461,CLJ,1652.0,VLC,1246.0,0.0,320,23.6861991882324,46.7851982116699,Cluj-napoca,Romania,RO,-0.481625,39.4893,Valencia,Spain,ES,2111.3864787594453,46.770439,23.591423,39.46975,-0.37739,2097.3880465594257,#FF3333,233302.51266353895
W6,5461,CLJ,1652.0,ZAZ,1252.0,0.0,320,23.6861991882324,46.7851982116699,Cluj-napoca,Romania,RO,-1.04155004024505,41.6661987304687,Zaragoza City,Spain,ES,2041.2945580107148,46.770439,23.591423,9.90802,125.57132,NA,#FF3333,225592.40138117864
W6,5461,CRL,304.0,LJU,1569.0,0.0,320,44.5382,50.459202,Charleroi,Belgium,BE,14.4576,46.223701,Ljubljana,Slovenia,SI,2256.135579149756,50.41136,4.44448,46.05108,14.50513,887.8682549914494,#FF3333,249224.91370647316
W6,5461,CRL,304.0,OTP,1657.0,0.0,320,44.5382,50.459202,Charleroi,Belgium,BE,26.085,44.5711111,Bucharest,Romania,RO,1527.2353025715329,50.41136,4.44448,44.43225,26.10626,1752.0760079588106,#FF3333,169045.88328286863
W6,5461,CRL,304.0,SOF,1194.0,0.0,320,44.5382,50.459202,Charleroi,Belgium,BE,23.4114360809326,42.6966934204101,Sofia,Bulgaria,BG,1821.9433745026504,50.41136,4.44448,42.69751,23.32415,1672.168076537178,#FF3333,201463.77119529157
W6,5461,CTA,1509.0,OTP,1657.0,0.0,320,15.0664,37.466801,Catania,Italy,IT,26.085,44.5711111,Bucharest,Romania,RO,1214.0274200346246,37.49223,15.07041,44.43225,26.10626,1204.0091224497535,#FF3333,134593.01620380871
W6,5461,CUF,1534.0,OTP,1657.0,0.0,320,76.2322,44.547001,Cuneo,Italy,IT,26.085,44.5711111,Bucharest,Romania,RO,3908.53609797096,44.39071,7.54828,44.43225,26.10626,1470.8997515292228,#FF3333,430988.9707768056
W6,5461,DEB,1490.0,EIN,585.0,0.0,320,21.6152992248535,47.488899230957,Debrecen,Hungary,HU,53.7452983856,51.4500999451,Eindhoven,Netherlands,NL,2343.358649541228,47.53167,21.62444,51.44083,5.47778,1241.5491945630968,#FF3333,258819.45144953503
W6,5461,DTM,373.0,GDN,668.0,0.0,320,76.1223983765,51.5182991027999,Dortmund,Germany,DE,18.4661998748779,54.3776016235351,Gdansk,Poland,PL,3767.095502930125,51.51494,7.466,54.35227,18.64912,812.0658861883517,#FF3333,415430.50532231375
W6,5461,DTM,373.0,KTW,671.0,0.0,320,76.1223983765,51.5182991027999,Dortmund,Germany,DE,19.08,50.4743,Katowice,Poland,PL,3890.688231064943,51.51494,7.466,50.25841,19.02754,822.0602308118437,#FF3333,429025.7054171437
W6,5461,DTM,373.0,OTP,1657.0,0.0,320,76.1223983765,51.5182991027999,Dortmund,Germany,DE,26.085,44.5711111,Bucharest,Romania,RO,3722.694883975007,51.51494,7.466,44.43225,26.10626,1588.9728932274845,#FF3333,410546.4372372508
W6,5461,DTM,373.0,SOF,1194.0,0.0,320,76.1223983765,51.5182991027999,Dortmund,Germany,DE,23.4114360809326,42.6966934204101,Sofia,Bulgaria,BG,4015.0499759788527,51.51494,7.466,42.69751,23.32415,1544.0548368330424,#FF3333,442705.49735767377
W6,5461,DTM,373.0,TSR,1663.0,0.0,320,76.1223983765,51.5182991027999,Dortmund,Germany,DE,21.3379001617431,45.8098983764648,Timisoara,Romania,RO,3976.9313669793,51.51494,7.466,45.75372,21.22571,1194.0698131800302,#FF3333,438512.450367723
W6,5461,DTM,373.0,VNO,3959.0,0.0,320,76.1223983765,51.5182991027999,Dortmund,Germany,DE,25.285801,54.634102,Vilnius,Lithuania,LT,3338.546813187866,51.51494,7.466,54.68916,25.2798,1236.6631749251055,#FF3333,368290.1494506653
W6,5461,EIN,585.0,GDN,668.0,0.0,320,53.7452983856,51.4500999451,Eindhoven,Netherlands,NL,18.4661998748779,54.3776016235351,Gdansk,Poland,PL,2362.432126568336,51.44083,5.47778,54.35227,18.64912,939.2435129527603,#FF3333,260917.53392251697
W6,5461,EIN,585.0,KTW,671.0,0.0,320,53.7452983856,51.4500999451,Eindhoven,Netherlands,NL,19.08,50.4743,Katowice,Poland,PL,2407.437891975283,51.44083,5.47778,50.25841,19.02754,958.872724125176,#FF3333,265868.1681172811
W6,5461,EIN,585.0,OTP,1657.0,0.0,320,53.7452983856,51.4500999451,Eindhoven,Netherlands,NL,26.085,44.5711111,Bucharest,Romania,RO,2179.28738837396,51.44083,5.47778,44.43225,26.10626,1714.9286313461043,#FF3333,240771.6127211356
W6,5461,EIN,585.0,RIX,3953.0,0.0,320,53.7452983856,51.4500999451,Eindhoven,Netherlands,NL,23.9710998535156,56.923599243164,Riga,Latvia,LV,2012.0944270505136,51.44083,5.47778,56.946,24.10589,1351.721660611901,#FF3333,222380.3869755565
W6,5461,EIN,585.0,SOF,1194.0,0.0,320,53.7452983856,51.4500999451,Eindhoven,Netherlands,NL,23.4114360809326,42.6966934204101,Sofia,Bulgaria,BG,2472.274049206711,51.44083,5.47778,42.69751,23.32415,1657.7998631416626,#FF3333,273000.1454127382
W6,5461,EIN,585.0,VNO,3959.0,0.0,320,53.7452983856,51.4500999451,Eindhoven,Netherlands,NL,25.285801,54.634102,Vilnius,Lithuania,LT,1921.3992482841963,51.44083,5.47778,54.68916,25.2798,1366.396016790976,#FF3333,212403.9173112616
W6,5461,FCO,1555.0,GDN,668.0,0.0,320,12.2388889,41.8002778,Rome,Italy,IT,18.4661998748779,54.3776016235351,Gdansk,Poland,PL,1471.6154527126846,41.89193,12.51133,54.35227,18.64912,1457.1397529442029,#FF3333,162927.6997983953
W6,5461,GDN,668.0,GSE,691.0,0.0,320,18.4661998748779,54.3776016235351,Gdansk,Poland,PL,11.8704,57.7747,Gothenborg,Sweden,SE,556.5285471795537,54.35227,18.64912,57.70716,11.96679,557.7028135120324,#FF3333,62268.140189750906
W6,5461,GDN,668.0,LBC,364.0,0.0,320,18.4661998748779,54.3776016235351,Gdansk,Poland,PL,10.7192001343,53.8054008484,Luebeck,Germany,DE,508.9465588815668,54.35227,18.64912,53.86893,10.68729,521.4839690676549,#FF3333,57034.121476972345
W6,5461,GDN,668.0,MMX,708.0,0.0,320,18.4661998748779,54.3776016235351,Gdansk,Poland,PL,13.3761978149,55.536305364,Malmo,Sweden,SE,349.4877777632191,54.35227,18.64912,55.60587,13.00073,386.31197748918567,#FF3333,39493.6555539541
W6,5461,GDN,668.0,NYO,699.0,0.0,320,18.4661998748779,54.3776016235351,Gdansk,Poland,PL,16.9122009277343,58.7886009216308,Stockholm,Sweden,SE,499.59165359325607,54.35227,18.64912,59.32938,18.06871,554.5483785452625,#FF3333,56005.08189525817
W6,5461,GDN,668.0,TKU,460.0,0.0,320,18.4661998748779,54.3776016235351,Gdansk,Poland,PL,22.262800216675,60.514099121094,Turku,Finland,FI,718.8709337639439,54.35227,18.64912,60.45148,22.26869,711.752491929242,#FF3333,80125.80271403382
W6,5461,GSE,691.0,WAW,679.0,0.0,320,11.8704,57.7747,Gothenborg,Sweden,SE,20.9671001433999,52.1656990051,Warsaw,Poland,PL,850.7112178797416,57.70716,11.96679,52.22977,21.01178,837.8521463909489,#FF3333,94628.2339667716
W6,5461,HHN,355.0,KTW,671.0,0.0,320,72.6389,49.9487,Hahn,Germany,DE,19.08,50.4743,Katowice,Poland,PL,3727.285122231821,49.942329564,7.258498966,50.25841,19.02754,839.2923002397832,#FF3333,411051.3634455003
W6,5461,HHN,355.0,SOF,1194.0,0.0,320,72.6389,49.9487,Hahn,Germany,DE,23.4114360809326,42.6966934204101,Sofia,Bulgaria,BG,3793.301621728089,49.942329564,7.258498966,42.69751,23.32415,1468.739364960165,#FF3333,418313.1783900898
W6,5461,KTW,671.0,MMX,708.0,0.0,320,19.08,50.4743,Katowice,Poland,PL,13.3761978149,55.536305364,Malmo,Sweden,SE,679.560205119302,50.25841,19.02754,55.60587,13.00073,718.2563674238987,#FF3333,75801.62256312322
W6,5461,KTW,671.0,NAP,1561.0,0.0,320,19.08,50.4743,Katowice,Poland,PL,14.2908,40.886002,Naples,Italy,IT,1128.612430798417,50.25841,19.02754,40.85631,14.24641,1109.163931010416,#FF3333,125197.36738782589
W6,5461,KTW,671.0,NYO,699.0,0.0,320,19.08,50.4743,Katowice,Poland,PL,16.9122009277343,58.7886009216308,Stockholm,Sweden,SE,934.8494370722927,50.25841,19.02754,59.32938,18.06871,1010.4894837876774,#FF3333,103883.4380779522
W6,5461,MAD,1229.0,TSR,1663.0,0.0,320,-3.56264,40.471926,Madrid city,Spain,ES,21.3379001617431,45.8098983764648,Timisoara,Romania,RO,2095.9649782798465,40.4165,-3.70256,45.75372,21.22571,2099.855754320899,#FF3333,231606.1476107831
W6,5461,MMX,708.0,WAW,679.0,0.0,320,13.3761978149,55.536305364,Malmo,Sweden,SE,20.9671001433999,52.1656990051,Warsaw,Poland,PL,622.6325533867804,55.60587,13.00073,52.22977,21.01178,644.4675529544694,#FF3333,69539.58087254585
W6,5461,NAP,1561.0,OTP,1657.0,0.0,320,14.2908,40.886002,Naples,Italy,IT,26.085,44.5711111,Bucharest,Romania,RO,1045.623280766756,40.85631,14.24641,44.43225,26.10626,1047.1200182983005,#FF3333,116068.56088434315
W6,5461,NAP,1561.0,PRG,1587.0,0.0,320,14.2908,40.886002,Naples,Italy,IT,14.26,50.1008,Prague,Czech Republic,CZ,1024.6415752428186,40.85631,14.24641,50.08804,14.42076,1026.6107623057628,#FF3333,113760.57327671004
W6,5461,NYO,699.0,POZ,674.0,0.0,320,16.9122009277343,58.7886009216308,Stockholm,Sweden,SE,16.8262996674,52.4210014342999,Poznan,Poland,PL,708.0651606027856,59.32938,18.06871,52.40692,16.92993,772.9845574925956,#FF3333,78937.16766630641
W6,5461,OTP,1657.0,PEG,1567.0,0.0,320,26.085,44.5711111,Bucharest,Romania,RO,12.5132,43.095901,Perugia,Italy,IT,1099.5755768788856,44.43225,26.10626,43.1122,12.38878,1109.8184523884297,#FF3333,122003.31345667742
W6,5461,OTP,1657.0,PSA,1562.0,0.0,320,26.085,44.5711111,Bucharest,Romania,RO,10.3927,43.683899,Pisa,Italy,IT,1254.4117466861087,44.43225,26.10626,43.70853,10.4036,1255.161322748743,#FF3333,139035.29213547194
W6,5461,OTP,1657.0,TSF,1539.0,0.0,320,26.085,44.5711111,Bucharest,Romania,RO,12.1944,45.648399,Treviso,Italy,IT,1095.2402215494033,44.43225,26.10626,45.66673,12.2416,1096.398109880783,#FF3333,121526.42437043435
W6,5461,OTP,1657.0,VLC,1246.0,0.0,320,26.085,44.5711111,Bucharest,Romania,RO,-0.481625,39.4893,Valencia,Spain,ES,2254.826132345646,44.43225,26.10626,39.46975,-0.37739,2247.756120441373,#FF3333,249080.87455802105
W6,5461,OTP,1657.0,VRN,1550.0,0.0,320,26.085,44.5711111,Bucharest,Romania,RO,10.8885,45.395699,Villafranca,Italy,IT,1196.9163322597756,44.43225,26.10626,44.03297,8.10525,1431.982998114379,#FF3333,132710.7965485753
W6,5461,OTP,1657.0,ZAZ,1252.0,0.0,320,26.085,44.5711111,Bucharest,Romania,RO,-1.04155004024505,41.6661987304687,Zaragoza City,Spain,ES,2214.853947008992,44.43225,26.10626,9.90802,125.57132,NA,#FF3333,244683.9341709891
W6,5461,PRG,1587.0,TSF,1539.0,0.0,320,14.26,50.1008,Prague,Czech Republic,CZ,12.1944,45.648399,Treviso,Italy,IT,518.4462014668242,50.08804,14.42076,45.66673,12.2416,517.7336376324483,#FF3333,58079.082161350656
W6,5461,SOF,1194.0,VLC,1246.0,0.0,320,23.4114360809326,42.6966934204101,Sofia,Bulgaria,BG,-0.481625,39.4893,Valencia,Spain,ES,2026.7126026450137,42.69751,23.32415,39.46975,-0.37739,2011.743908462475,#FF3333,223988.38629095152
W6,5461,TGM,1662.0,DTM,373.0,0.0,320,24.4125003814697,46.4677009582519,Tirgu Mures,Romania,RO,76.1223983765,51.5182991027999,Dortmund,Germany,DE,3734.100867658727,46.54245,24.55747,51.51494,7.466,1359.0751377791437,#FF3333,411801.09544246
W6,5461,TSF,1539.0,TSR,1663.0,0.0,320,12.1944,45.648399,Treviso,Italy,IT,21.3379001617431,45.8098983764648,Timisoara,Romania,RO,709.5558612985534,45.66673,12.2416,45.75372,21.22571,697.2807597899714,#FF3333,79101.14474284087
W6,5461,TSR,1663.0,VLC,1246.0,0.0,320,21.3379001617431,45.8098983764648,Timisoara,Romania,RO,-0.481625,39.4893,Valencia,Spain,ES,1910.2923415430355,45.75372,21.22571,39.46975,-0.37739,1893.5448852493641,#FF3333,211182.1575697339
X3,2681,BSL,1423.0,FNC,4091.0,0.0,73H,75.291667,47.59,Mulhouse,France,FR,-1.67745,32.697899,Funchal,Portugal,PT,6472.509937263934,47.75205,7.32866,32.66568,-16.92547,NA,#FF3333,713026.0930990328
X3,2681,BSL,1423.0,KGS,1458.0,0.0,73H,75.291667,47.59,Mulhouse,France,FR,27.0916996002197,36.7933006286621,Kos,Greece,GR,4076.356669875395,47.75205,7.32866,40.30011,44.16107,3027.504684174566,#FF3333,449449.2336862934
X3,2681,BSL,1423.0,RHO,1472.0,0.0,73H,75.291667,47.59,Mulhouse,France,FR,28.0862007141113,36.4053993225097,Rhodos,Greece,GR,4025.1781845885857,47.75205,7.32866,36.43556,28.22199,2123.0052705496214,#FF3333,443819.6003047445
X3,2681,BSL,1423.0,ZQW,393.0,0.0,73H,75.291667,47.59,Mulhouse,France,FR,74.0056,49.2094,Zweibruecken,Germany,DE,203.55902644029112,47.75205,7.32866,49.24686,7.36977,166.24287801797828,#FF3333,23441.492908432025
X3,2681,CFU,1460.0,HAJ,352.0,0.0,73H,19.9116992950439,39.6018981933593,Kerkyra/corfu,Greece,GR,96.8507957458,52.461101532,Hanover,Germany,DE,5815.301718538878,39.62069,19.91975,52.37052,9.73322,1617.8611354105262,#FF3333,640733.1890392766
X3,2681,CGN,344.0,FNC,4091.0,0.0,73H,71.427397728,50.8658981323,Cologne,Germany,DE,-1.67745,32.697899,Funchal,Portugal,PT,6117.24884480422,50.93333,6.95,32.66568,-16.92547,NA,#FF3333,673947.3729284642
X3,2681,DUS,345.0,GPA,1473.0,0.0,73H,67.6678,51.289501,Dusseldorf,Germany,DE,21.4256,38.1511,Patras,Greece,GR,3858.281759273804,51.22172,6.77616,38.24444,21.73444,1857.6515863296231,#FF3333,425460.9935201184
X3,2681,FAO,1626.0,HAJ,352.0,0.0,73H,-7.96590995789,37.0144004822,Faro,Portugal,PT,96.8507957458,52.461101532,Hanover,Germany,DE,7709.405798237562,38.26794,15.58268,52.37052,9.73322,1632.1203015197768,#FF3333,849084.6378061317
X3,2681,FNC,4091.0,HAJ,352.0,0.0,73H,-1.67745,32.697899,Funchal,Portugal,PT,96.8507957458,52.461101532,Hanover,Germany,DE,7713.70474303274,32.66568,-16.92547,52.37052,9.73322,NA,#FF3333,849557.5217336015
X3,2681,FRA,340.0,GPA,1473.0,0.0,73H,85.70556,50.033333,Frankfurt (Oder),Germany,DE,21.4256,38.1511,Patras,Greece,GR,5132.662867195543,52.34714,14.55062,38.24444,21.73444,1663.769712208063,#FF3333,565642.9153915098
X3,2681,FRA,340.0,MAH,1231.0,0.0,73H,85.70556,50.033333,Frankfurt (Oder),Germany,DE,42.1864986419677,39.8625984191894,Menorca,Spain,ES,3549.5668247143003,52.34714,14.55062,39.9666628,4.083333,1591.6737131435395,#FF3333,391502.350718573
X3,2681,FUE,1051.0,ZQW,393.0,0.0,73H,-1.38638000488281,28.4526996612548,Fuerteventura,Spain,ES,74.0056,49.2094,Zweibruecken,Germany,DE,6630.633270708347,-14.053676,28.358744,49.24686,7.36977,NA,#FF3333,730419.6597779181
X3,2681,HAJ,352.0,LPA,1054.0,0.0,73H,96.8507957458,52.461101532,Hanover,Germany,DE,-1.53865995407104,27.931900024414,Gran Canaria,Spain,ES,8113.783254480606,52.37052,9.73322,28.09973,-15.41343,NA,#FF3333,893566.1579928667
X3,2681,HAJ,352.0,MAH,1231.0,0.0,73H,96.8507957458,52.461101532,Hanover,Germany,DE,42.1864986419677,39.8625984191894,Menorca,Spain,ES,4320.550605597908,52.37052,9.73322,39.9666628,4.083333,1445.1223139181996,#FF3333,476310.5666157698
X3,2681,HAJ,352.0,TFS,1056.0,0.0,73H,96.8507957458,52.461101532,Hanover,Germany,DE,-1.65725002289,28.044500351,Tenerife,Spain,ES,8111.403752049156,52.37052,9.73322,9.93303,-74.69346,NA,#FF3333,893304.4127254072
X3,2681,HAJ,352.0,XRY,1226.0,0.0,73H,96.8507957458,52.461101532,Hanover,Germany,DE,-6.06011009216308,36.7445983886718,Jerez,Spain,ES,7625.173608613629,52.37052,9.73322,22.64971,-102.99032,NA,#FF3333,839819.0969474992
X3,2681,HAM,342.0,MAH,1231.0,0.0,73H,99.882297515869,53.630401611328,Hamburg,Germany,DE,42.1864986419677,39.8625984191894,Menorca,Spain,ES,4513.771281845754,53.57532,10.01534,39.9666628,4.083333,1577.8428832549268,#FF3333,497564.8410030329
X3,2681,MAH,1231.0,STR,350.0,0.0,73H,42.1864986419677,39.8625984191894,Menorca,Spain,ES,92.2196006775,48.6898994445999,Stuttgart,Germany,DE,4025.598185834932,39.9666628,4.083333,48.78232,9.17702,1059.9518284745625,#FF3333,443865.8004418425
X3,2681,NUE,347.0,ZQW,393.0,0.0,73H,11.078056,49.498699,Nuernberg,Germany,DE,74.0056,49.2094,Zweibruecken,Germany,DE,4420.445245605272,49.45421,11.07752,49.24686,7.36977,269.53351097376077,#FF3333,487298.97701658
X3,2681,PMI,3998.0,ZQW,393.0,0.0,73H,27.3881006241,39.551700592,Palma,Spain,ES,74.0056,49.2094,Zweibruecken,Germany,DE,3791.362800957408,22.71046,-101.79187,49.24686,7.36977,NA,#FF3333,418099.9081053149
X3,2681,TFS,1056.0,ZQW,393.0,0.0,73H,-1.65725002289,28.044500351,Tenerife,Spain,ES,74.0056,49.2094,Zweibruecken,Germany,DE,6680.990469884365,9.93303,-74.69346,49.24686,7.36977,NA,#FF3333,735958.9516872801
X3,2681,ZQW,393.0,LPA,1054.0,0.0,73H,74.0056,49.2094,Zweibruecken,Germany,DE,-1.53865995407104,27.931900024414,Gran Canaria,Spain,ES,6681.045803538487,49.24686,7.36977,28.09973,-15.41343,NA,#FF3333,735965.0383892336
XK,1909,FSC,1323.0,ORY,1386.0,0.0,320,90.9778022766113,41.5005989074707,Figari,France,FR,23.794444,48.7233333,Paris,France,FR,5159.77545066475,41.48792,9.13013,-26.9033,27.45727,976.5320495653463,#FF3333,568625.2995731225
XQ,4573,LNZ,1611.0,SZG,1612.0,0.0,738,14.1875,48.2332,Linz,Austria,AT,13.0043001175,47.7933006286999,Salzburg,Austria,AT,100.6897996490836,50.56884,7.28445,47.79941,13.04399,519.4283524290672,#FF3333,12125.877961399196
ZI,21,FNC,4091.0,ORY,1386.0,0.0,320,-1.67745,32.697899,Funchal,Portugal,PT,23.794444,48.7233333,Paris,France,FR,2766.752124991742,32.66568,-16.92547,-26.9033,27.45727,NA,#FF3333,305392.7337490916
,,,,,,,,,,Lycksele,,,,,Arvidsjaur,,,,,,,,113.0197827370422,#FF3333,
,,,,,,,,,,Gallivare,,,,,Stockholm,,,,,,,,877.7149049971066,#FF3333,
,,,,,,,,,,Halmstad,,,,,Stockholm,,,,,,,,425.75187012377785,#FF3333,
,,,,,,,,,,Joenkoeping,,,,,Stockholm,,,,,,,,284.76681097047214,#FF3333,
,,,,,,,,,,Kramfors,,,,,Stockholm,,,,,,,,400.8557783374671,#FF3333,
,,,,,,,,,,Karlstad,,,,,Stockholm,,,,,,,,258.7567278629139,#FF3333,
,,,,,,,,,,Lycksele,,,,,Stockholm,,,,,,,,586.3970710288169,#FF3333,
,,,,,,,,,,Mariehamn,,,,,Stockholm,,,,,,,,135.0533963429338,#FF3333,
,,,,,,,,,,Ornskoldsvik,,,,,Stockholm,,,,,,,,441.8460772684101,#FF3333,
,,,,,,,,,,Pori,,,,,Stockholm,,,,,,,,314.50137787913553,#FF3333,
,,,,,,,,,,Visby,,,,,Stockholm,,,,,,,,188.21551565848208,#FF3333,
,,,,,,,,,,Vilhelmina,,,,,Stockholm,,,,,,,,593.3238074873924,#FF3333,
,,,,,,,,,,Vaxjo,,,,,Stockholm,,,,,,,,333.0812260728885,#FF3333,
,,,,,,,,,,Kramfors,,,,,Gallivare,,,,,,,,486.76594679470065,#FF3333,
,,,,,,,,,,Joenkoeping,,,,,Halmstad,,,,,,,,145.8315986006042,#FF3333,
,,,,,,,,,,Vaxjo,,,,,Halmstad,,,,,,,,121.06691934471256,#FF3333,
,,,,,,,,,,Vilhelmina,,,,,Hemavan,,,,,,,,150.4010117289341,#FF3333,
,,,,,,,,,,Pori,,,,,Kruunupyy,,,,,,,,257.7164437919871,#FF3333,
,,,,,,,,,,Turku,,,,,Mariehamn,,,,,,,,134.56475235561194,#FF3333,
,,,,,,,,,,Friedrichshafen,,,,,Dusseldorf,,,,,,,,441.7620419014955,#FF3333,
,,,,,,,,,,Friedrichshafen,,,,,Marina Di Campo,,,,,,,,549.6623445255372,#FF3333,
,,,,,,,,,,Munchen,,,,,Marina Di Campo,,,,,,,,608.934685937137,#FF3333,
,,,,,,,,,,Hamburg,,,,,Friedrichshafen,,,,,,,,659.1951623486393,#FF3333,
,,,,,,,,,,Olbia,,,,,Friedrichshafen,,,,,,,,2104.5019700013218,#FF3333,
,,,,,,,,,,Berlin,,,,,Friedrichshafen,,,,,,,,609.4878872197481,#FF3333,
,,,,,,,,,,Zadar,,,,,Friedrichshafen,,,,,,,,593.9183103853754,#FF3333,
,,,,,,,,,,Naples,,,,,Memmingen,,,,,,,,855.3302029342465,#FF3333,
,,,,,,,,,,Stuttgart,,,,,Malaga,,,,,,,,1735.699635911198,#FF3333,
,,,,,,,,,,Berlin,,,,,Malaga,,,,,,,,2240.9937114057702,#FF3333,
,,,,,,,,,,Hamburg,,,,,Amsterdam,,,,,,,,368.1770424619685,#FF3333,
,,,,,,,,,,Dusseldorf,,,,,Ancona,,,,,,,,986.7865405544156,#FF3333,
,,,,,,,,,,Berlin,,,,,Ancona,,,,,,,,993.0133396660527,#FF3333,
,,,,,,,,,,Cologne,,,,,Stockholm,,,,,,,,1167.782409378115,#FF3333,
,,,,,,,,,,Dusseldorf,,,,,Stockholm,,,,,,,,1147.63355090675,#FF3333,
,,,,,,,,,,Hamburg,,,,,Stockholm,,,,,,,,807.70376371309,#FF3333,
,,,,,,,,,,Cologne,,,,,Athens,,,,,,,,1951.9116530569388,#FF3333,
,,,,,,,,,,Stuttgart,,,,,Athens,,,,,,,,1674.8176026461172,#FF3333,
,,,,,,,,,,Cologne,,,,,City of Barcelona,,,,,,,,1123.0041882857086,#FF3333,
,,,,,,,,,,Dusseldorf,,,,,City of Barcelona,,,,,,,,1148.8650182468236,#FF3333,
,,,,,,,,,,Hanover,,,,,City of Barcelona,,,,,,,,1348.2482769843702,#FF3333,
,,,,,,,,,,Hamburg,,,,,City of Barcelona,,,,,,,,1475.9687211805754,#FF3333,
,,,,,,,,,,Stuttgart,,,,,City of Barcelona,,,,,,,,988.7266444527064,#FF3333,
,,,,,,,,,,Stuttgart,,,,,Brindisi,,,,,,,,1138.7721859823623,#FF3333,
,,,,,,,,,,Cologne,,,,,Bastia,,,,,,,,708.2497972433314,#FF3333,
,,,,,,,,,,Dusseldorf,,,,,Bastia,,,,,,,,741.9828580849986,#FF3333,
,,,,,,,,,,Hamburg,,,,,Bastia,,,,,,,,918.1782360531687,#FF3333,
,,,,,,,,,,Stuttgart,,,,,Bastia,,,,,,,,421.5221672482987,#FF3333,
,,,,,,,,,,Berlin,,,,,Bastia,,,,,,,,803.9931316330681,#FF3333,
,,,,,,,,,,Dusseldorf,,,,,Bilbao,,,,,,,,1146.7352362273891,#FF3333,
,,,,,,,,,,Stuttgart,,,,,Bilbao,,,,,,,,1115.9386946317366,#FF3333,
,,,,,,,,,,Cologne,,,,,Bologna,,,,,,,,787.3848411019326,#FF3333,
,,,,,,,,,,Berlin,,,,,Bologna,,,,,,,,905.8037193602242,#FF3333,
,,,,,,,,,,Stuttgart,,,,,Bremen,,,,,,,,478.041192092563,#FF3333,
,,,,,,,,,,Cologne,,,,,Bari,,,,,,,,3017.549687203993,#FF3333,
,,,,,,,,,,Dusseldorf,,,,,Bari,,,,,,,,3038.225692478897,#FF3333,
,,,,,,,,,,Stuttgart,,,,,Bari,,,,,,,,2800.3626766283055,#FF3333,
,,,,,,,,,,Stuttgart,,,,,Brussels,,,,,,,,415.6646182300291,#FF3333,
,,,,,,,,,,Dusseldorf,,,,,Mulhouse,,,,,,,,387.8651982553251,#FF3333,
,,,,,,,,,,Cologne,,,,,Budapest,,,,,,,,956.1774610352853,#FF3333,
,,,,,,,,,,Hamburg,,,,,Budapest,,,,,,,,927.8317414894605,#FF3333,
,,,,,,,,,,Stuttgart,,,,,Budapest,,,,,,,,745.1110983578973,#FF3333,
,,,,,,,,,,Cologne,,,,,Cagliari,,,,,,,,1312.2330863239229,#FF3333,
,,,,,,,,,,Dusseldorf,,,,,Cagliari,,,,,,,,1345.7390396796422,#FF3333,
,,,,,,,,,,Stuttgart,,,,,Cagliari,,,,,,,,1062.1194650177542,#FF3333,
,,,,,,,,,,Hamburg,,,,,Paris,,,,,,,,747.1726746631394,#FF3333,
,,,,,,,,,,Cologne,,,,,Kerkyra/corfu,,,,,,,,1611.326719398501,#FF3333,
,,,,,,,,,,Dresden,,,,,Kerkyra/corfu,,,,,,,,1358.5168206828569,#FF3333,
,,,,,,,,,,Stuttgart,,,,,Kerkyra/corfu,,,,,,,,1328.1931443791602,#FF3333,
,,,,,,,,,,Calvi,,,,,Cologne,,,,,,,,940.4533277627437,#FF3333,
,,,,,,,,,,Catania,,,,,Cologne,,,,,,,,1626.3123320806833,#FF3333,
,,,,,,,,,,Dubrovnik,,,,,Cologne,,,,,,,,836.3123697881819,#FF3333,
,,,,,,,,,,Dresden,,,,,Cologne,,,,,,,,475.1201676818983,#FF3333,
,,,,,,,,,,Dublin,,,,,Cologne,,,,,,,,938.0030271507288,#FF3333,
,,,,,,,,,,Faro,,,,,Cologne,,,,,,,,1562.885353861736,#FF3333,
,,,,,,,,,,Rome,,,,,Cologne,,,,,,,,1091.2471353964293,#FF3333,
,,,,,,,,,,Friedrichshafen,,,,,Cologne,,,,,,,,407.7063216569599,#FF3333,
,,,,,,,,,,Hamburg,,,,,Cologne,,,,,,,,360.26097013569336,#FF3333,
,,,,,,,,,,Heringsdorf,,,,,Cologne,,,,,,,,463.76112484599344,#FF3333,
,,,,,,,,,,Heraklion,,,,,Cologne,,,,,,,,2265.6256417011405,#FF3333,
,,,,,,,,,,Ibiza,,,,,Cologne,,,,,,,,1404.8445692669761,#FF3333,
,,,,,,,,,,Mykonos,,,,,Cologne,,,,,,,,2085.560851076779,#FF3333,
,,,,,,,,,,Thira,,,,,Cologne,,,,,,,,2181.6250827499816,#FF3333,
,,,,,,,,,,Kos,,,,,Cologne,,,,,,,,3085.8428564231886,#FF3333,
,,,,,,,,,,Klagenfurt,,,,,Cologne,,,,,,,,720.4853844228694,#FF3333,
,,,,,,,,,,Kavala,,,,,Cologne,,,,,,,,1740.8436076902253,#FF3333,
,,,,,,,,,,Leipzig,,,,,Cologne,,,,,,,,1694.1971552250516,#FF3333,
,,,,,,,,,,Lisbon,,,,,Cologne,,,,,,,,1850.6163468066425,#FF3333,
,,,,,,,,,,Gran Canaria,,,,,Cologne,,,,,,,,NA,#FF3333,
